Date; Title
31-03-2023; 行政長官會見傳媒談話全文
30-03-2023; 行政長官出席博鰲亞洲論壇2023年年會
29-03-2023; 行政長官抵海南出席博鰲亞洲論壇年會
28-03-2023; 特區政府舉辦學習貫徹全國兩會精神座談會
28-03-2023; 行政長官於行政會議前會見傳媒開場發言及答問內容
28-03-2023; 行政長官赴海南出席博鰲亞洲論壇年會
24-03-2023; 行政長官檢閱香港海關學員結業會操
24-03-2023; 特區政府舉辦全國兩會精神分享會
23-03-2023; 駐滬辦舉辦「你好，香港！」華東地區推廣香港酒會
23-03-2023; 特首顧問團舉行首次會議
23-03-2023; 行政長官與江門市市長會面
22-03-2023; 行政長官主持「融入國家發展大局督導組」第二次會議
21-03-2023; 粵港合作聯席會議第二十三次會議在香港舉行
21-03-2023; 行政長官出席粵港合作聯席會議第二十三次會議開場發言
21-03-2023; 行政長官於行政會議前會見傳媒開場發言及答問內容
18-03-2023; 行政長官：訪京為特區政府與中央部委溝通合作開新篇
17-03-2023; 行政長官在北京會見傳媒總結訪京行程談話全文
17-03-2023; 行政長官繼續拜訪中央部委及與在京港青會面
17-03-2023; 政府委任特首顧問團成員
16-03-2023; 行政長官繼續拜訪中央部委
16-03-2023; 香港特區堅決擁護和支持中央組建中央港澳工作辦公室
15-03-2023; 行政長官繼續訪京行程
14-03-2023; 行政長官拜訪國家財政部及參觀故宮博物院
13-03-2023; 行政長官展開訪問北京行程
13-03-2023; 行政長官熱烈祝賀全國兩會勝利閉幕
12-03-2023; 行政長官會見傳媒談話全文
10-03-2023; 行政長官熱烈祝賀十四屆全國人大一次會議選舉產生新任國家主席、中央軍委主席
10-03-2023; 行政長官列席全國人大會議閉幕會及拜訪中央部委和機構
08-03-2023; 民政及青年事務局與婦女事務委員會慶祝二○二三年國際婦女節
06-03-2023; 行政長官於香港國際機場會見傳媒談話全文
06-03-2023; 「裕澤香江」高峰論壇展示香港作為家族辦公室樞紐角色
05-03-2023; 行政長官在北京列席人大會議開幕會
04-03-2023; 行政長官會見傳媒談話全文
03-03-2023; 行政長官列席人大會議開幕式
02-03-2023; 行政長官：加強港澳合作為粵港澳大灣區高質量發展創造更大動能
01-03-2023; 行政長官與港區全國政協委員舉行座談會
01-03-2023; 行政長官率團訪問澳門
28-02-2023; 行政長官於行政會議前會見傳媒開場發言及答問內容
27-02-2023; 行政長官與港區人大代表舉行座談會
26-02-2023; 行政長官設晚宴歡迎國家男子籃球隊到香港作主場作賽
25-02-2023; 行政長官與澳門特區行政長官會面
23-02-2023; 特區政府歡迎中央發布《關於金融支持前海深港現代服務業合作區全面深化改革開放的意見》
23-02-2023; 行政長官：推進粵港澳大灣區高水平合作　高質量發展　共同實現新飛躍
23-02-2023; 行政長官在廣州會見傳媒談話全文
22-02-2023; 行政長官與深圳市市長會面
22-02-2023; 行政長官就二零二三至二四年度《財政預算案》發表聲明
20-02-2023; 行政長官率團訪問廣州和深圳
18-02-2023; 特區救援隊從土耳其返港
17-02-2023; 行政長官與東莞市市長會面
16-02-2023; 「全政府動員」級別設立後首次演練圓滿結束
15-02-2023; 行政長官與海南省委書記會面
14-02-2023; 投資推廣署與香港中國企業協會合辦酒會答謝中資企業
14-02-2023; 特區政府向中央匯報近期施政情況
14-02-2023; 行政長官於行政會議前會見傳媒開場發言及答問內容
13-02-2023; 行政長官與廣州市市長會面
10-02-2023; 行政長官：中東訪問是友誼之旅、推廣香港優勢之旅和開拓商機之旅
10-02-2023; 行政長官在迪拜會見傳媒談話全文
10-02-2023; 行政長官在迪拜與阿聯酋副總統兼總理會面
09-02-2023; 行政長官繼續訪問阿布扎比並展開迪拜訪問行程
09-02-2023; 署理行政長官在香港國際機場為香港特區政府派出前往土耳其的搜救隊送行後會見傳媒談話全文
08-02-2023; 特區搜救隊前往土耳其協助救災
08-02-2023; 行政長官展開阿聯酋訪問
07-02-2023; 署理行政長官於行政會議前會見傳媒談話全文
07-02-2023; 行政長官繼續訪問沙特阿拉伯
06-02-2023; 署理行政長官到羅湖管制站視察香港與內地全面通關首日情況
06-02-2023; 行政長官展開沙特阿拉伯訪問
05-02-2023; 行政長官會見傳媒談話全文
04-02-2023; 行政長官會見傳媒談話全文
03-02-2023; 香港與內地全面通關記者會答問內容
03-02-2023; 行政長官在香港與內地全面通關記者會開場發言
02-02-2023; 「你好，香港！」正式啓動全方位宣傳香港
02-02-2023; 行政長官訪問沙特阿拉伯和阿聯酋
31-01-2023; 行政長官於行政會議前會見傳媒開場發言及答問內容
21-01-2023; 行政長官發表農曆新年賀辭
20-01-2023; 行政長官會見傳媒談話全文
20-01-2023; 行政長官到葵青區探訪獨居長者及到訪維多利亞公園農曆年宵市場
19-01-2023; 行政長官答問會答問內容
19-01-2023; 行政長官立法會答問會開場發言
17-01-2023; 行政長官與新任中聯辦主任會面
16-01-2023; 香港特區青年公務人員赴聯合國任職
14-01-2023; 行政長官就中聯辦主任任命發表聲明
13-01-2023; 資深司法人員任命：終審法院其他普通法適用地區非常任法官
13-01-2023; 行政長官與教資會成員會面
12-01-2023; 政府進行大型跨部門演習測試對大亞灣核事故應變能力
11-01-2023; 亞洲金融論壇匯聚國際重量級領袖探討環球財金經貿及可持續發展議題
10-01-2023; 行政長官於行政會議前會見傳媒開場發言及答問內容
08-01-2023; 行政長官視察落馬洲支線／福田管制站運作後會見傳媒談話全文
08-01-2023; 行政長官到落馬洲支線管制站視察首日通關情況
06-01-2023; 行政長官出席黃大仙地區康健中心開幕禮
05-01-2023; 行政長官在香港與內地通關安排記者會答問內容
05-01-2023; 行政長官在香港與內地通關安排記者會開場發言
31-12-2024; 任命海關關長
20-12-2024; 行政長官恭賀岑浩輝就任澳門特區第六屆行政長官及澳門特區第六屆政府就職
17-12-2024; 行政長官會同行政會議審議專營巴士營辦商加價申請
17-12-2024; 行政長官前赴澳門
17-12-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
16-12-2024; 香港工商業獎表揚79間傑出企業
14-12-2024; 行政長官總結北京訪問行程
14-12-2024; 行政長官在北京向國家主席述職後會見傳媒答問內容
13-12-2024; 行政長官在北京向國家主席述職後會見傳媒開場發言
11-12-2024; 粵港澳大灣區發展工商大會在港舉行
10-12-2024; 行政長官立法會互動交流答問會取消
10-12-2024; 行政長官前赴北京述職
09-12-2024; 行政長官與外國政府官員代表團會面
07-12-2024; 行政長官伉儷與中央港澳工作辦公室、國務院港澳事務辦公室常務副主任主持大熊貓亮相儀式
05-12-2024; 行政長官與世界貿易組織總幹事會面
05-12-2024; 行政長官與新任命主要官員會見傳媒開場發言及答問內容
05-12-2024; 政府公布主要官員任免
04-12-2024; 二○二四年「國家憲法日」座談會
04-12-2024; 全港學界國家安全常識挑戰賽2024/25啓動禮今日舉行
03-12-2024; 香港特區政府與中國科學技術協會簽署合作框架協議
03-12-2024; 申訴專員公署慶祝成立35周年　繼續堅守崗位、積極推動公共行政公平、公正
03-12-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
02-12-2024; 香港環境卓越大獎嘉許企業機構為環保作出貢獻
29-11-2024; 行政長官與盧森堡副首相兼外交、外貿大臣會面
29-11-2024; 企業參與北部都會區發展活動今日舉行
29-11-2024; 特區政府熱烈歡迎中央政府恢復並擴展深圳「一簽多行」個人遊簽注安排
27-11-2024; 行政長官與最高人民檢察院黨組副書記、常務副檢察長會面
25-11-2024; 行政長官率領特區政府及工商界高層代表團在廣州展開大灣區內地城市訪問
23-11-2024; 行政長官主持二○二四年度勳銜頒授典禮
22-11-2024; 特區政府及工商界高層代表團訪問大灣區內地城市
22-11-2024; 二○二四年度勳銜頒授典禮明日舉行
20-11-2024; 政府公布《河套深港科技創新合作區香港園區發展綱要》
19-11-2024; 原訟法庭就串謀顛覆國家政權案判刑
19-11-2024; 國務院副總理何立峰在港出席國際金融領袖投資峰會
18-11-2024; 香港海運週2024今日舉行開幕典禮
17-11-2024; 行政長官在秘魯會見傳媒開場發言及答問內容
17-11-2024; 行政長官在秘魯出席亞太區經濟合作組織會議
16-11-2024; 行政長官在秘魯出席亞太區經濟合作組織活動
16-11-2024; 香港與秘魯簽訂自由貿易協定
15-11-2024; 行政長官感謝立法會通過《施政報告》致謝議案
15-11-2024; 行政長官展開秘魯利馬訪問行程
12-11-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
12-11-2024; 行政長官赴秘魯出席亞太區經濟合作組織會議
11-11-2024; 行政長官哀悼呂志和博士逝世
09-11-2024; 香港賽區慶祝十五運會和殘特奧會倒計時一周年
06-11-2024; 行政長官與上海市領導會面
05-11-2024; 香港積極參與第七屆中國國際進口博覽會並舉辦投資香港推介大會
29-10-2024; 行政長官與國家生態環境部黨組書記會面
29-10-2024; 行政長官率團赴上海出席第七屆中國國際進口博覽會
29-10-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
23-10-2024; 行政長官哀悼孫明揚逝世
22-10-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
19-10-2024; 第四屆「粵港澳大灣區文化藝術節」今日揭幕
17-10-2024; 《行政長官2024年施政報告》立法會答問會總結發言
17-10-2024; 《行政長官2024年施政報告》立法會答問會答問內容
17-10-2024; 《行政長官2024年施政報告》立法會答問會開場發言
16-10-2024; 《行政長官2024年施政報告》記者會答問內容
16-10-2024; 《行政長官2024年施政報告》記者會開場發言
16-10-2024; 《施政報告》：齊改革同發展　惠民生建未來
15-10-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
14-10-2024; 《行政長官2024年施政報告》及相關刊物星期三公開派發
13-10-2024; 行政長官恭賀岑浩輝當選澳門特區行政長官候任人
09-10-2024; 行政長官悼念全國人民代表大會常務委員會前委員長吳邦國逝世
09-10-2024; 香港特區政府和國家商務部簽署關於修訂《〈內地與香港關於建立更緊密經貿關係的安排〉服務貿易協議》的協議二
04-10-2024; 行政長官與主要官員接種季節性流感疫苗和新冠疫苗
29-09-2024; 中華人民共和國成立七十五周年慶祝活動
28-09-2024; 行政長官到訪沙田區後會見傳媒談話內容
28-09-2024; 行政長官到訪沙田區就《施政報告》聽取市民意見
24-09-2024; 第五屆「一帶一路」税收徵管合作論壇開幕　深化國際税務合作　高質量共建「一帶一路」
24-09-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
20-09-2024; 京港洽談會首設投資香港推介大會推廣香港機遇
19-09-2024; 香港特區政府和國家工業和信息化部簽署新型工業化合作協議
17-09-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
17-09-2024; 行政長官赴北京出席第27屆「北京·香港經濟合作研討洽談會暨投資香港推介大會」
16-09-2024; 行政長官歡迎巴黎2024殘疾人奧運會中國香港代表團載譽返港
14-09-2024; 行政長官到訪黃大仙區後會見傳媒談話內容
14-09-2024; 行政長官到訪黃大仙區就《施政報告》聽取市民意見
13-09-2024; 行政長官與塞爾維亞副總理兼內務部部長會面
11-09-2024; 第九屆「一帶一路高峰論壇」匯聚海內外政商領袖共商構建新絲路機遇
11-09-2024; 行政長官與越南常務副總理會面
09-09-2024; 行政長官與青海省省長會面
08-09-2024; 行政長官恭賀中國香港代表隊在巴黎殘奧會取得佳績
06-09-2024; 行政長官祝賀香港硬地滾球隊在巴黎殘奧會再奪獎牌
05-09-2024; 特區政府歡迎廣東省人民政府在香港發行債券
04-09-2024; 陝港兩地在香港簽署多項合作協議
04-09-2024; 行政長官、政治委任官員及行政會議成員年度更新利益申報
03-09-2024; 香港抗戰及海防博物館今日揭幕　新展覽介紹東江縱隊港深兩地抗戰歷程
03-09-2024; 行政長官與江西省委書記會面
03-09-2024; 行政長官與陝西省委書記會面
03-09-2024; 中國人民抗日戰爭勝利紀念日儀式
03-09-2024; 行政長官祝賀陳浩源在巴黎殘奧會奪得獎牌
03-09-2024; 行政長官祝賀何宛淇在巴黎殘奧會奪得金牌
02-09-2024; 行政長官祝賀張沅在巴黎殘奧會奪得獎牌
02-09-2024; 行政長官祝賀龍子健在巴黎殘奧會奪得金牌
01-09-2024; 行政長官祝賀吳卓恩在巴黎殘奧會奪得獎牌
30-08-2024; 行政長官祝賀陳睿琳在巴黎殘奧會為香港勇奪首面獎牌
28-08-2024; 行政長官與遼寧省委書記會面
26-08-2024; 特區政府今日舉辦兩場中共二十屆三中全會精神宣講會
26-08-2024; 行政長官出席中共二十屆三中全會精神宣講會後會見傳媒談話內容
25-08-2024; 行政長官出席二○二四年《施政報告》地區諮詢會後會見傳媒談話內容
25-08-2024; 行政長官出席二○二四年《施政報告》地區諮詢會聽取市民意見
23-08-2024; 行政長官與吉布提總理會面
22-08-2024; 「解決劏房問題」工作組向行政長官提交報告
21-08-2024; 行政長官歡迎巴黎2024奧運會中國香港代表團凱旋返港
19-08-2024; 行政長官與中共中央政治局委員、全國政協副主席、中央統戰部部長會面
18-08-2024; 二○二四年巴黎奧運會內地奧運健兒代表團訪港
18-08-2024; 行政長官出席二○二四年《施政報告》地區諮詢會
15-08-2024; 中央贈港大熊貓「盈盈」產下龍鳳胎
11-08-2024; 行政長官恭賀中國香港代表隊在巴黎奧運獲得歷史佳績
10-08-2024; 青年發展高峰論壇　與青年攜手起航共譜新篇
09-08-2024; 特區政府學習貫徹二十屆三中全會精神
06-08-2024; 國家安全展覽廳開幕
04-08-2024; 行政長官參與「全民運動日2024」鼓勵市民恆常運動
02-08-2024; 行政長官在胡志明市會見傳媒談話全文
02-08-2024; 行政長官：訪問東盟三國達成五項成果
01-08-2024; 行政長官在越南與越南國家主席和副總理會面
01-08-2024; 行政長官感謝國家主席習近平回信勉勵祖籍寧波的香港企業家
01-08-2024; 行政長官祝賀何詩蓓在巴黎奧運再奪獎牌
31-07-2024; 行政長官繼續柬埔寨訪問行程
31-07-2024; 行政長官在柬埔寨會見傳媒開場發言及答問內容
30-07-2024; 行政長官率團轉抵柬埔寨訪問
30-07-2024; 行政長官在老撾瓦岱國際機場會見傳媒談話全文
30-07-2024; 行政長官祝賀張家朗在巴黎奧運奪得金牌
30-07-2024; 行政長官祝賀何詩蓓在巴黎奧運奪得獎牌
29-07-2024; 行政長官繼續老撾訪問行程
29-07-2024; 行政長官在老撾會見傳媒開場發言及答問內容
28-07-2024; 行政長官率團抵老撾展開東盟三國訪問
28-07-2024; 署理行政長官和民政及青年事務局局長就祝賀港隊在巴黎奧運摘金和加強支援少數族裔人士會見傳媒談話內容
28-07-2024; 行政長官於香港國際機場會見傳媒談話全文
28-07-2024; 行政長官祝賀江旻憓在巴黎奧運為香港勇奪首面獎牌
26-07-2024; 行政長官率團訪問老撾、柬埔寨和越南
26-07-2024; 政府再度委任《截取通訊及監察條例》下的專員
25-07-2024; 行政長官就《施政報告》聽取特首顧問團意見
18-07-2024; 行政長官熱烈祝賀中國共產黨第二十屆中央委員會第三次全體會議勝利閉幕
16-07-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
16-07-2024; 政府展開二○二四年《施政報告》公眾諮詢
15-07-2024; 香港創科成就在世界舞台大展光芒
12-07-2024; 粵港合作聯席會議第二十四次會議在廣州舉行
11-07-2024; 行政長官赴廣州出席粵港合作聯席會議
10-07-2024; 行政長官與東盟秘書長會面
09-07-2024; 行政長官：訪問四川落實三項成果
09-07-2024; 行政長官在四川聯同相關官員會見傳媒總結訪問行程談話全文
08-07-2024; 行政長官：特區政府全力為迎接大熊貓做好準備
05-07-2024; 行政長官訪問四川
05-07-2024; 行政長官頒授卓越教學獎
02-07-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
01-07-2024; 特區政府熱烈歡迎《內地與香港關於建立更緊密經貿關係的安排》下進一步開放服務貿易完成實質性磋商
01-07-2024; 特區政府熱烈歡迎國家向非中國籍香港永久性居民簽發卡式證件以提升通關便利
01-07-2024; 感謝中央政府再次送贈大熊貓予香港特區
01-07-2024; 香港回歸以來「一國兩制」實踐取得舉世矚目的重大成就　「一國兩制」巨大優越性不斷彰顯
29-06-2024; 香港特別行政區成立二十七周年慶祝活動
28-06-2024; 行政長官與重慶市市長會面
28-06-2024; 特區政府熱烈歡迎提高內地居民旅客行李物品免稅額度
26-06-2024; 行政長官頒授「行政長官表揚榜」獎狀予《基本法》第二十三條立法專責小組
25-06-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
25-06-2024; 行政長官赴廣州出席粵港合作聯席會議
20-06-2024; 行政長官答謝內地及海外投資者來港設立業務
18-06-2024; 新一輪「行政長官表揚榜」由《基本法》第二十三條立法專責小組贏得殊榮
18-06-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
13-06-2024; 行政長官出席立法會互動交流答問會（四）
13-06-2024; 行政長官出席立法會互動交流答問會 （三）
13-06-2024; 行政長官出席立法會互動交流答問會 （二）
13-06-2024; 行政長官出席立法會互動交流答問會（一）
11-06-2024; 行政長官祝賀香港載荷專家候選人獲選為國家第四批預備航天員
11-06-2024; 政府宣布就港大近期內部運作事宜成立調研小組
11-06-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
11-06-2024; 香港特別行政區政府極不同意岑耀信勳爵發表的意見
08-06-2024; 國安法律論壇匯聚政商及法律界翹楚
07-06-2024; 首屆「中華文化節」今日揭幕
07-06-2024; 行政長官對兩位終審法院非常任法官辭任表示遺憾
06-06-2024; 行政長官與廣州市市長會面
04-06-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
04-06-2024; 特區政府熱烈歡迎高鐵香港段引進臥鋪列車往返北京及上海
31-05-2024; 公務員學院舉辦「2024年度國際形勢和中國外交」專題報告會
31-05-2024; 委任新聞統籌專員
30-05-2024; 原訟法庭就串謀顛覆國家政權案作出裁決
29-05-2024; 行政長官與山東省委書記會面
29-05-2024; 行政長官與泰國總理會面
27-05-2024; 行政長官與國際海事組織秘書長和國際航運公會秘書長會面
23-05-2024; 行政長官與馬來西亞副總理兼鄉村及區域發展部長會面
22-05-2024; 廉署藉第八屆國際會議與聯合國毒罪辦及四國反貪機構簽訂合作備忘錄體現國際倡廉合作
22-05-2024; 行政長官與聯合國毒品和犯罪問題辦公室執行主任會面
21-05-2024; 行政長官與廣西壯族自治區黨委書記會面
21-05-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
20-05-2024; 行政長官與教資會成員會面
14-05-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
11-05-2024; 特區政府熱烈歡迎「個人遊」計劃進一步擴展至太原市、呼和浩特市、哈爾濱市、拉薩市、蘭州市、西寧市、銀川市和烏魯木齊市
07-05-2024; 香港．全球人才高峰會發揮國際人才力量　推廣香港樞紐地位
06-05-2024; 行政長官與人力資源和社會保障部部長會面
30-04-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
26-04-2024; 滬港合作會議第六次會議在香港舉行
25-04-2024; 行政長官與海灣阿拉伯國家合作委員會秘書長會面
24-04-2024; 行政長官與深圳市委書記會面
23-04-2024; 行政長官歡迎逾200位代表在香港出席亞太經合組織商貿諮詢理事會二○二四年第二次會議
23-04-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
19-04-2024; 特區政府感謝國家支持內地與香港資本市場進一步互聯互通和內地龍頭企業來港上市
18-04-2024; 特區政府歡迎港深創新及科技園公司舉辦港深創科園合作夥伴啟動禮
17-04-2024; 行政長官與新任外交部駐港特派員公署特派員會面
16-04-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
15-04-2024; 香港特區舉辦二○二四年「全民國家安全教育日」活動
14-04-2024; 香港特區維護國家安全委員會四月十五日舉辦「全民國家安全教育日」活動　夏寶龍主任將以視頻連線方式出席開幕典禮
13-04-2024; 「全民國家安全教育日暨香港警隊180周年警察學院開放日」今日舉行
12-04-2024; 行政長官與新加坡副總理兼經濟政策統籌部長會面
11-04-2024; 第十五屆全國運動會及全國第十二屆殘疾人運動會暨第九屆特殊奧林匹克運動會香港賽區賽事公布
11-04-2024; 行政長官赴廣州出席第十五屆全國運動會組織委員會及全國第十二屆殘疾人運動會暨第九屆特殊奧林匹克運動會組織委員會成立大會
10-04-2024; 行政長官在伊利沙伯醫院探望佐敦三級火警傷者後會見傳媒談話全文
10-04-2024; 新任平等機會委員會主席宣誓擁護《基本法》和效忠香港特區
10-04-2024; 行政長官對佐敦三級火警導致多人傷亡表示極度哀痛
10-04-2024; 行政長官歡迎崔建春獲任命為外交部駐港特派員公署特派員
09-04-2024; 特區政府舉辦學習全國兩會精神座談會
09-04-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
05-04-2024; 新任申訴專員宣誓擁護《基本法》和效忠香港特區
28-03-2024; 行政長官與世界氣象組織秘書長會面
27-03-2024; 「裕澤香江」高峰論壇圓滿閉幕　鞏固香港作為全球領先家族辦公室樞紐地位
26-03-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
26-03-2024; 行政長官哀悼李秀恒博士逝世
22-03-2024; 行政長官簽署《維護國家安全條例》
21-03-2024; 中央港澳工作辦公室主任、國務院港澳事務辦公室主任與行政長官在深圳會面
21-03-2024; 市民必須提高警惕切勿誤信網上偽造行政長官推介的投資計劃
20-03-2024; 引進重點企業辦公室歡迎新一批重點企業落戶
19-03-2024; 行政長官就《維護國家安全條例草案》向立法會發言後會見傳媒談話全文
18-03-2024; 行政長官與廣東省省長會面
08-03-2024; 民政及青年事務局與婦女事務委員會慶祝2024年國際婦女節
07-03-2024; 《維護國家安全條例草案》明日刊憲
05-03-2024; 行政長官在北京會見傳媒談話全文
05-03-2024; 行政長官在北京與香港學生座談交流
05-03-2024; 行政長官在北京列席人大會議開幕會
04-03-2024; 行政長官展開北京訪問行程
02-03-2024; 行政長官赴京列席人大會議開幕會
28-02-2024; 中央港澳工作辦公室主任、國務院港澳事務辦公室主任夏寶龍完成七日在港考察調研
28-02-2024; 行政長官會見傳媒談話全文
28-02-2024; 行政長官就二零二四至二五年度《財政預算案》發表聲明
27-02-2024; 中央港澳工作辦公室主任、國務院港澳事務辦公室主任夏寶龍在港考察文化和青年發展
26-02-2024; 中央港澳工作辦公室主任、國務院港澳事務辦公室主任夏寶龍在港考察調研金融及經濟發展
26-02-2024; 行政長官會見傳媒談話全文
26-02-2024; 全港學界國家安全常識挑戰賽圓滿結束
25-02-2024; 中央港澳工作辦公室主任、國務院港澳事務辦公室主任夏寶龍在港繼續考察調研地區治理及會見不同界別
24-02-2024; 中央港澳工作辦公室主任、國務院港澳事務辦公室主任夏寶龍在港考察調研地區治理
23-02-2024; 行政長官會見傳媒談話全文
22-02-2024; 中央港澳工作辦公室主任、國務院港澳事務辦公室主任夏寶龍抵港考察調研
21-02-2024; 行政長官與港區全國人大代表和港區全國政協委員舉行座談會
21-02-2024; 中央港澳工作辦公室主任、國務院港澳事務辦公室主任夏寶龍來港考察調研
20-02-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
09-02-2024; 行政長官發表農曆新年賀辭
09-02-2024; 行政長官到訪沙田農曆年宵市場後會見傳媒談話全文
07-02-2024; 特區政府主要官員今開展十八區歲晚關愛家訪活動
07-02-2024; 行政長官到訪大埔林村出席「十八區歲晚關愛家訪活動」後會見傳媒談話全文
06-02-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
30-01-2024; 「維護國家安全：《基本法》第二十三條立法公眾諮詢」記者會答問內容
30-01-2024; 「維護國家安全：《基本法》第二十三條立法公眾諮詢」記者會開場發言
25-01-2024; 行政長官立法會互動交流答問會總結發言
25-01-2024; 行政長官立法會互動交流答問會第二節「《基本法》第二十三條立法」互動交流答問內容
25-01-2024; 行政長官與國家金融監督管理總局局長會面
25-01-2024; 行政長官立法會互動交流答問會第一節「推動盛事經濟」互動交流答問內容
25-01-2024; 行政長官立法會互動交流答問會開場發言
24-01-2024; 亞洲金融論壇探討可持續經濟的發展策略和多邊合作的機遇
24-01-2024; 特區政府歡迎中國人民銀行公布深化內地與香港金融合作措施
23-01-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
16-01-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
09-01-2024; 行政長官於行政會議前會見傳媒開場發言及答問內容
06-01-2024; 行政長官主持第二期沙頭角開放計劃啟動禮
04-01-2024; 行政長官在東莞與東莞市委書記會面及出席2024「大灣區（東莞）工商界高峰論壇及交流會」
03-01-2024; 行政長官赴東莞出席2024「大灣區（東莞）工商界高峰論壇及交流會」
01-01-2024; 第七屆區議會區議員宣誓就任
26-12-2025; 特區政府感謝各地政府、機構和社會各界熱心支援受大埔宏福苑火災影響人士
22-12-2025; 行政長官主持河套香港園區開園典禮
22-12-2025; 立法會議員宣誓安排
19-12-2025; 行政長官與越南副總理會面
16-12-2025; 行政長官在北京向國家主席述職後會見傳媒答問內容
16-12-2025; 行政長官在北京向國家主席述職後會見傳媒開場發言
15-12-2025; 行政長官讚揚中國香港運動員在殘特奧會表現卓越
15-12-2025; 原訟法庭裁定黎智英「串謀勾結外國或者境外勢力危害國家安全罪」及「串謀發布煽動刊物罪」罪成
15-12-2025; 行政長官在香港國際機場會見傳媒談話內容
14-12-2025; 行政長官前赴北京述職
13-12-2025; 行政長官哀悼蘇錦樑逝世
12-12-2025; 政府就大埔宏福苑火災成立獨立委員會
12-12-2025; 行政長官就大埔宏福苑火災有關事宜會見傳媒開場發言及答問內容
12-12-2025; 特區政府歡迎中央政府決定在港舉行二○二六年亞太經合組織財長會議
08-12-2025; 行政長官：選舉順利舉行 政府與新一屆立法會共同推進改革
07-12-2025; 行政長官立法會選舉投票後會見傳媒談話內容
06-12-2025; 選管會主席巡視立法會換屆選舉投票站
05-12-2025; 行政長官就大埔宏福苑火災跟進工作會見傳媒答問內容
05-12-2025; 行政長官就大埔宏福苑火災跟進工作會見傳媒開場發言（二）
05-12-2025; 行政長官就大埔宏福苑火災跟進工作會見傳媒開場發言（一）
02-12-2025; 行政長官於行政會議前會見傳媒開場發言及答問內容
02-12-2025; 政府工作組跟進大埔火災最新情況
29-11-2025; 全港哀悼大埔宏福苑火災罹難者
28-11-2025; 全港哀悼大埔宏福苑火災罹難者安排
27-11-2025; 政府全面跟進大埔火災應對工作
27-11-2025; 行政長官就大埔宏福苑五級火警跟進工作會見傳媒答問內容
27-11-2025; 行政長官就大埔宏福苑五級火警跟進工作會見傳媒開場發言（二）
27-11-2025; 行政長官就大埔宏福苑五級火警跟進工作會見傳媒開場發言（一）
27-11-2025; 行政長官探望大埔五級火警傷者和受影響居民後會見傳媒談話內容
26-11-2025; 行政長官主持跨部門緊急會議　全力協助大埔火警受影響居民
26-11-2025; 第三十五屆國際鐵路安全理事會年度會議在港揭幕
25-11-2025; 特區政府今日舉辦第二場中共二十屆四中全會精神宣講會
24-11-2025; 行政長官主持中華人民共和國第十二屆殘疾人運動會暨第九屆特殊奧林匹克運動會香港特別行政區代表團授旗儀式
24-11-2025; 特區政府今日舉辦首場中共二十屆四中全會精神宣講會
24-11-2025; 行政長官出席中共二十屆四中全會精神宣講會後會見傳媒談話內容
24-11-2025; 香港特區政府與國家體育總局、廣東省人民政府、澳門特區政府簽署《關於加強體育合作、促進融合發展的協議》
22-11-2025; 二○二五年撲滅罪行聯席會議圓滿結束
21-11-2025; 行政長官祝賀中國香港運動員在十五運會取得佳績
20-11-2025; 行政長官赴深圳出席第十五屆全國運動會閉幕式
18-11-2025; 行政長官與諾貝爾經濟學獎得主會面
18-11-2025; 「中國經濟運行與政策」國際論壇2025圓滿舉行
18-11-2025; 行政長官會同行政會議批准設立新醫學院建議
17-11-2025; 香港海運週2025開幕典禮今日舉行　引領航運綠色轉型
15-11-2025; 行政長官主持二○二五年度勳銜頒授典禮
12-11-2025; 行政長官與北京市市長會面
11-11-2025; 行政長官歡迎國務委員諶貽琴率團來港考察十五運會香港賽區
11-11-2025; 二○二五年度勳銜頒授典禮將於十一月十五日舉行
08-11-2025; 行政長官率團赴廣州出席第十五屆全國運動會開幕式
07-11-2025; 香港金融科技周 x StartmeupHK創業節2025　共慶十載同行創新與開拓
